CMDLINE /home/lf/miniconda3/envs/maddpg/bin/python rdqn_train.py
MEM 1807.246094 1721469761.8108
MEM 1807.714844 1721469761.9110
MEM 1808.027344 1721469762.0112
MEM 1808.027344 1721469762.1114
MEM 1808.027344 1721469762.2117
MEM 1808.027344 1721469762.3120
MEM 1808.027344 1721469762.4123
MEM 1808.496094 1721469762.5126
MEM 1808.652344 1721469762.6129
MEM 1809.277344 1721469762.7131
MEM 1809.433594 1721469762.8133
MEM 1809.433594 1721469762.9136
MEM 1809.433594 1721469763.0139
MEM 1809.433594 1721469763.1141
MEM 1809.589844 1721469763.2144
MEM 1809.589844 1721469763.3147
MEM 1809.589844 1721469763.4150
MEM 1809.902344 1721469763.5153
MEM 1810.214844 1721469763.6155
MEM 1810.371094 1721469763.7158
MEM 1810.996094 1721469763.8160
MEM 1811.152344 1721469763.9163
MEM 1811.308594 1721469764.0165
MEM 1811.308594 1721469764.1168
MEM 1811.464844 1721469764.2170
MEM 1812.089844 1721469764.3172
MEM 1812.714844 1721469764.4174
MEM 1812.714844 1721469764.5177
MEM 1813.027344 1721469764.6179
MEM 1813.183594 1721469764.7181
MEM 1813.183594 1721469764.8184
MEM 1813.183594 1721469764.9186
MEM 1813.183594 1721469765.0188
MEM 1813.652344 1721469765.1190
MEM 1813.652344 1721469765.2193
MEM 1813.964844 1721469765.3195
MEM 1813.964844 1721469765.4197
MEM 1813.964844 1721469765.5199
MEM 1813.964844 1721469765.6201
MEM 1814.277344 1721469765.7203
MEM 1814.433594 1721469765.8205
MEM 1815.058594 1721469765.9207
MEM 1815.371094 1721469766.0210
MEM 1815.527344 1721469766.1212
MEM 1815.839844 1721469766.2214
MEM 1815.839844 1721469766.3216
MEM 1816.152344 1721469766.4219
MEM 1816.308594 1721469766.5221
MEM 1816.308594 1721469766.6223
MEM 1816.464844 1721469766.7226
MEM 1817.089844 1721469766.8228
MEM 1817.089844 1721469766.9230
MEM 1817.402344 1721469767.0233
MEM 1817.558594 1721469767.1235
MEM 1818.027344 1721469767.2236
MEM 1818.027344 1721469767.3238
MEM 1818.339844 1721469767.4240
MEM 1818.496094 1721469767.5242
MEM 1819.277344 1721469767.6245
MEM 1819.277344 1721469767.7246
MEM 1819.277344 1721469767.8248
MEM 1819.277344 1721469767.9249
MEM 1819.277344 1721469768.0250
MEM 1819.746094 1721469768.1252
MEM 1820.058594 1721469768.2253
MEM 1820.058594 1721469768.3254
MEM 1820.058594 1721469768.4256
MEM 1820.058594 1721469768.5257
MEM 1820.839844 1721469768.6258
MEM 1820.996094 1721469768.7260
MEM 1820.996094 1721469768.8261
MEM 1820.996094 1721469768.9262
MEM 1820.996094 1721469769.0263
MEM 1820.996094 1721469769.1265
MEM 1821.464844 1721469769.2266
MEM 1821.621094 1721469769.3267
MEM 1821.777344 1721469769.4268
MEM 1822.089844 1721469769.5271
MEM 1822.089844 1721469769.6273
MEM 1822.089844 1721469769.7276
MEM 1822.714844 1721469769.8279
MEM 1823.183594 1721469769.9282
MEM 1823.183594 1721469770.0285
MEM 1823.964844 1721469770.1288
MEM 1823.964844 1721469770.2290
MEM 1824.277344 1721469770.3292
MEM 1825.214844 1721469770.4295
MEM 1825.371094 1721469770.5298
MEM 1825.371094 1721469770.6301
MEM 1825.839844 1721469770.7304
MEM 1825.839844 1721469770.8307
MEM 1826.308594 1721469770.9310
MEM 1826.308594 1721469771.0313
MEM 1826.308594 1721469771.1315
MEM 1826.308594 1721469771.2318
MEM 1826.621094 1721469771.3320
MEM 1826.933594 1721469771.4323
MEM 1827.558594 1721469771.5326
MEM 1827.714844 1721469771.6327
MEM 1827.714844 1721469771.7329
MEM 1828.027344 1721469771.8330
MEM 1828.964844 1721469771.9331
MEM 1828.964844 1721469772.0333
MEM 1829.589844 1721469772.1334
MEM 1829.589844 1721469772.2335
MEM 1829.902344 1721469772.3337
MEM 1830.058594 1721469772.4338
MEM 1830.058594 1721469772.5339
MEM 1830.527344 1721469772.6341
MEM 1830.683594 1721469772.7342
MEM 1830.839844 1721469772.8343
MEM 1830.996094 1721469772.9345
MEM 1830.996094 1721469773.0347
MEM 1830.996094 1721469773.1348
MEM 1831.308594 1721469773.2349
MEM 1831.621094 1721469773.3351
MEM 1831.933594 1721469773.4352
MEM 1832.089844 1721469773.5354
MEM 1832.402344 1721469773.6355
MEM 1832.402344 1721469773.7357
MEM 1832.871094 1721469773.8358
MEM 1833.496094 1721469773.9360
MEM 1833.964844 1721469774.0362
MEM 1833.964844 1721469774.1363
MEM 1833.964844 1721469774.2365
MEM 1833.964844 1721469774.3367
MEM 1834.277344 1721469774.4368
MEM 1834.433594 1721469774.5370
MEM 1834.433594 1721469774.6372
MEM 1834.433594 1721469774.7373
MEM 1834.589844 1721469774.8375
MEM 1834.589844 1721469774.9376
MEM 1834.589844 1721469775.0378
MEM 1835.058594 1721469775.1379
MEM 1835.058594 1721469775.2380
MEM 1835.058594 1721469775.3382
MEM 1835.214844 1721469775.4383
MEM 1835.839844 1721469775.5384
MEM 1835.996094 1721469775.6386
MEM 1836.308594 1721469775.7387
MEM 1836.621094 1721469775.8388
MEM 1836.933594 1721469775.9390
MEM 1836.933594 1721469776.0391
MEM 1836.933594 1721469776.1392
MEM 1836.933594 1721469776.2394
MEM 1837.089844 1721469776.3395
MEM 1838.027344 1721469776.4397
MEM 1838.496094 1721469776.5398
MEM 1838.496094 1721469776.6399
MEM 1838.496094 1721469776.7401
MEM 1838.808594 1721469776.8402
MEM 1839.277344 1721469776.9403
MEM 1839.589844 1721469777.0405
MEM 1839.902344 1721469777.1406
MEM 1840.527344 1721469777.2407
MEM 1840.683594 1721469777.3409
MEM 1840.839844 1721469777.4410
MEM 1840.839844 1721469777.5411
MEM 1840.996094 1721469777.6412
MEM 1841.152344 1721469777.7414
MEM 1841.308594 1721469777.8415
MEM 1841.308594 1721469777.9416
MEM 1841.933594 1721469778.0417
MEM 1841.933594 1721469778.1419
MEM 1841.933594 1721469778.2420
MEM 1841.933594 1721469778.3421
MEM 1841.933594 1721469778.4422
MEM 1841.933594 1721469778.5423
MEM 1841.933594 1721469778.6425
MEM 1842.402344 1721469778.7426
MEM 1842.402344 1721469778.8427
MEM 1842.402344 1721469778.9428
MEM 1843.027344 1721469779.0431
MEM 1843.496094 1721469779.1433
MEM 1843.496094 1721469779.2435
MEM 1843.496094 1721469779.3437
MEM 1843.808594 1721469779.4440
MEM 1843.964844 1721469779.5443
MEM 1844.902344 1721469779.6446
MEM 1845.371094 1721469779.7449
MEM 1845.527344 1721469779.8451
MEM 1845.839844 1721469779.9454
MEM 1846.464844 1721469780.0457
MEM 1846.464844 1721469780.1459
MEM 1846.621094 1721469780.2462
MEM 1846.621094 1721469780.3465
MEM 1847.089844 1721469780.4468
MEM 1847.558594 1721469780.5469
MEM 1847.558594 1721469780.6471
MEM 1847.558594 1721469780.7472
MEM 1847.871094 1721469780.8474
MEM 1847.871094 1721469780.9475
MEM 1848.027344 1721469781.0477
MEM 1848.027344 1721469781.1478
MEM 1848.496094 1721469781.2479
MEM 1848.808594 1721469781.3481
MEM 1848.808594 1721469781.4482
MEM 1848.808594 1721469781.5483
MEM 1848.964844 1721469781.6485
MEM 1849.121094 1721469781.7486
MEM 1849.433594 1721469781.8488
MEM 1849.589844 1721469781.9490
MEM 1850.058594 1721469782.0493
MEM 1850.527344 1721469782.1496
MEM 1850.683594 1721469782.2499
MEM 1850.996094 1721469782.3501
MEM 1851.464844 1721469782.4505
MEM 1851.777344 1721469782.5508
MEM 1851.777344 1721469782.6511
MEM 1851.777344 1721469782.7514
MEM 1851.777344 1721469782.8516
MEM 1852.089844 1721469782.9518
MEM 1852.246094 1721469783.0520
MEM 1853.027344 1721469783.1522
MEM 1853.808594 1721469783.2525
MEM 1853.808594 1721469783.3527
MEM 1853.964844 1721469783.4529
MEM 1853.964844 1721469783.5531
MEM 1854.121094 1721469783.6533
MEM 1854.277344 1721469783.7535
MEM 1854.589844 1721469783.8538
MEM 1854.589844 1721469783.9539
MEM 1855.058594 1721469784.0541
MEM 1855.214844 1721469784.1542
MEM 1855.371094 1721469784.2544
MEM 1855.683594 1721469784.3546
MEM 1855.839844 1721469784.4547
MEM 1855.839844 1721469784.5549
MEM 1856.152344 1721469784.6550
MEM 1856.777344 1721469784.7552
MEM 1856.777344 1721469784.8554
MEM 1856.933594 1721469784.9556
MEM 1857.558594 1721469785.0558
MEM 1857.558594 1721469785.1560
MEM 1857.558594 1721469785.2561
MEM 1857.714844 1721469785.3563
MEM 1858.027344 1721469785.4564
MEM 1858.496094 1721469785.5566
MEM 1858.808594 1721469785.6567
MEM 1859.589844 1721469785.7569
MEM 1859.589844 1721469785.8571
MEM 1859.589844 1721469785.9573
MEM 1859.589844 1721469786.0575
MEM 1859.589844 1721469786.1576
MEM 1859.589844 1721469786.2578
MEM 1859.589844 1721469786.3579
MEM 1859.902344 1721469786.4581
MEM 1860.214844 1721469786.5582
MEM 1860.683594 1721469786.6584
MEM 1861.308594 1721469786.7585
MEM 1861.777344 1721469786.8586
MEM 1861.777344 1721469786.9588
MEM 1861.777344 1721469787.0589
MEM 1862.089844 1721469787.1591
MEM 1862.089844 1721469787.2592
MEM 1862.089844 1721469787.3593
MEM 1862.558594 1721469787.4594
MEM 1862.714844 1721469787.5596
MEM 1863.027344 1721469787.6597
MEM 1863.027344 1721469787.7598
MEM 1863.027344 1721469787.8599
MEM 1863.027344 1721469787.9601
MEM 1863.496094 1721469788.0602
MEM 1863.496094 1721469788.1603
MEM 1863.496094 1721469788.2605
MEM 1863.496094 1721469788.3607
MEM 1863.652344 1721469788.4609
MEM 1863.964844 1721469788.5611
MEM 1863.964844 1721469788.6613
MEM 1864.121094 1721469788.7616
MEM 1864.902344 1721469788.8618
MEM 1864.902344 1721469788.9620
MEM 1865.214844 1721469789.0622
MEM 1865.527344 1721469789.1624
MEM 1865.683594 1721469789.2626
MEM 1866.152344 1721469789.3628
MEM 1866.152344 1721469789.4630
MEM 1866.152344 1721469789.5632
MEM 1866.621094 1721469789.6633
MEM 1866.621094 1721469789.7635
MEM 1866.777344 1721469789.8637
MEM 1866.777344 1721469789.9639
MEM 1866.933594 1721469790.0641
MEM 1867.089844 1721469790.1643
MEM 1867.246094 1721469790.2645
MEM 1867.402344 1721469790.3647
MEM 1867.714844 1721469790.4648
MEM 1867.714844 1721469790.5649
MEM 1868.183594 1721469790.6651
MEM 1868.183594 1721469790.7652
MEM 1868.496094 1721469790.8655
MEM 1868.496094 1721469790.9657
MEM 1868.496094 1721469791.0659
MEM 1868.496094 1721469791.1662
MEM 1868.964844 1721469791.2664
MEM 1869.589844 1721469791.3666
MEM 1869.589844 1721469791.4668
MEM 1870.527344 1721469791.5671
MEM 1870.996094 1721469791.6673
MEM 1871.152344 1721469791.7675
MEM 1871.621094 1721469791.8678
MEM 1871.621094 1721469791.9680
MEM 1871.777344 1721469792.0681
MEM 1872.402344 1721469792.1683
MEM 1873.027344 1721469792.2685
MEM 1873.496094 1721469792.3687
MEM 1873.808594 1721469792.4689
MEM 1873.808594 1721469792.5691
MEM 1873.964844 1721469792.6693
MEM 1873.964844 1721469792.7694
MEM 1874.433594 1721469792.8696
MEM 1874.746094 1721469792.9698
MEM 1874.746094 1721469793.0700
MEM 1875.371094 1721469793.1702
MEM 1875.527344 1721469793.2704
MEM 1875.839844 1721469793.3705
MEM 1875.839844 1721469793.4707
MEM 1876.152344 1721469793.5709
MEM 1876.621094 1721469793.6711
MEM 1876.621094 1721469793.7712
MEM 1877.246094 1721469793.8714
MEM 1877.402344 1721469793.9716
MEM 1877.402344 1721469794.0718
MEM 1877.402344 1721469794.1720
MEM 1877.558594 1721469794.2722
MEM 1877.871094 1721469794.3723
MEM 1878.183594 1721469794.4725
MEM 1878.183594 1721469794.5727
MEM 1878.183594 1721469794.6729
MEM 1878.183594 1721469794.7731
MEM 1878.183594 1721469794.8733
MEM 1878.496094 1721469794.9735
MEM 1878.652344 1721469795.0736
MEM 1878.652344 1721469795.1738
MEM 1878.652344 1721469795.2739
MEM 1878.964844 1721469795.3741
MEM 1879.902344 1721469795.4742
MEM 1879.902344 1721469795.5744
MEM 1880.214844 1721469795.6745
MEM 1880.527344 1721469795.7747
MEM 1880.527344 1721469795.8749
MEM 1880.839844 1721469795.9751
MEM 1880.996094 1721469796.0752
MEM 1880.996094 1721469796.1754
MEM 1881.152344 1721469796.2756
MEM 1881.152344 1721469796.3758
MEM 1881.308594 1721469796.4760
MEM 1881.464844 1721469796.5762
MEM 1881.621094 1721469796.6764
MEM 1881.621094 1721469796.7765
MEM 1882.089844 1721469796.8767
MEM 1882.089844 1721469796.9769
MEM 1882.402344 1721469797.0771
MEM 1882.402344 1721469797.1773
MEM 1882.558594 1721469797.2775
MEM 1883.496094 1721469797.3777
MEM 1883.496094 1721469797.4779
MEM 1883.496094 1721469797.5781
MEM 1884.121094 1721469797.6783
MEM 1884.121094 1721469797.7785
MEM 1884.121094 1721469797.8787
MEM 1884.746094 1721469797.9789
MEM 1884.746094 1721469798.0791
MEM 1884.746094 1721469798.1792
MEM 1885.371094 1721469798.2794
MEM 1886.308594 1721469798.3796
MEM 1886.308594 1721469798.4798
MEM 1886.621094 1721469798.5800
MEM 1886.621094 1721469798.6802
MEM 1886.621094 1721469798.7804
MEM 1886.777344 1721469798.8805
MEM 1886.777344 1721469798.9807
MEM 1887.246094 1721469799.0809
MEM 1887.402344 1721469799.1811
MEM 1887.402344 1721469799.2813
MEM 1887.402344 1721469799.3815
MEM 1887.714844 1721469799.4816
MEM 1887.714844 1721469799.5818
MEM 1887.714844 1721469799.6819
MEM 1887.871094 1721469799.7821
MEM 1888.027344 1721469799.8822
MEM 1888.652344 1721469799.9824
MEM 1889.121094 1721469800.0825
MEM 1889.433594 1721469800.1827
MEM 1889.589844 1721469800.2829
MEM 1889.589844 1721469800.3831
MEM 1889.902344 1721469800.4832
MEM 1890.058594 1721469800.5834
MEM 1890.058594 1721469800.6836
MEM 1890.214844 1721469800.7838
MEM 1890.214844 1721469800.8840
MEM 1890.371094 1721469800.9842
MEM 1891.308594 1721469801.0845
MEM 1891.308594 1721469801.1847
MEM 1891.308594 1721469801.2849
MEM 1891.464844 1721469801.3851
MEM 1891.621094 1721469801.4853
MEM 1891.933594 1721469801.5855
MEM 1891.933594 1721469801.6857
MEM 1892.246094 1721469801.7859
MEM 1892.402344 1721469801.8861
MEM 1892.402344 1721469801.9863
MEM 1892.402344 1721469802.0865
MEM 1892.402344 1721469802.1867
MEM 1892.871094 1721469802.2869
MEM 1893.027344 1721469802.3870
MEM 1893.339844 1721469802.4872
MEM 1893.339844 1721469802.5874
MEM 1893.339844 1721469802.6876
MEM 1893.496094 1721469802.7878
MEM 1893.496094 1721469802.8880
MEM 1893.496094 1721469802.9882
MEM 1893.652344 1721469803.0884
MEM 1893.652344 1721469803.1885
MEM 1894.589844 1721469803.2887
MEM 1894.589844 1721469803.3889
MEM 1894.589844 1721469803.4891
MEM 1894.746094 1721469803.5893
MEM 1894.902344 1721469803.6895
MEM 1895.058594 1721469803.7897
MEM 1895.214844 1721469803.8898
MEM 1895.371094 1721469803.9900
MEM 1895.371094 1721469804.0902
MEM 1895.683594 1721469804.1904
MEM 1895.683594 1721469804.2906
MEM 1896.933594 1721469804.3908
MEM 1896.933594 1721469804.4909
MEM 1897.871094 1721469804.5911
MEM 1898.027344 1721469804.6912
MEM 1898.027344 1721469804.7914
MEM 1898.027344 1721469804.8916
MEM 1898.339844 1721469804.9918
MEM 1898.496094 1721469805.0920
MEM 1898.808594 1721469805.1922
MEM 1898.964844 1721469805.2924
MEM 1898.964844 1721469805.3926
MEM 1899.277344 1721469805.4928
MEM 1899.589844 1721469805.5929
MEM 1900.058594 1721469805.6931
MEM 1900.058594 1721469805.7933
MEM 1900.996094 1721469805.8935
MEM 1900.996094 1721469805.9937
MEM 1900.996094 1721469806.0939
MEM 1900.996094 1721469806.1941
MEM 1900.996094 1721469806.2943
MEM 1900.996094 1721469806.3945
MEM 1901.152344 1721469806.4947
MEM 1901.621094 1721469806.5949
MEM 1902.246094 1721469806.6951
MEM 1902.402344 1721469806.7952
MEM 1902.402344 1721469806.8954
MEM 1902.402344 1721469806.9957
MEM 1902.402344 1721469807.0958
MEM 1902.714844 1721469807.1960
MEM 1902.871094 1721469807.2962
MEM 1903.183594 1721469807.3964
MEM 1903.339844 1721469807.4966
MEM 1903.652344 1721469807.5968
MEM 1903.808594 1721469807.6971
MEM 1904.121094 1721469807.7973
MEM 1905.058594 1721469807.8975
MEM 1905.371094 1721469807.9977
MEM 1905.371094 1721469808.0978
MEM 1905.371094 1721469808.1980
MEM 1905.371094 1721469808.2982
MEM 1905.996094 1721469808.3984
MEM 1906.464844 1721469808.4986
MEM 1906.777344 1721469808.5988
MEM 1906.933594 1721469808.6990
MEM 1906.933594 1721469808.7992
MEM 1907.402344 1721469808.8994
MEM 1907.714844 1721469808.9995
MEM 1907.714844 1721469809.0997
MEM 1907.871094 1721469809.1999
MEM 1908.183594 1721469809.3001
MEM 1908.808594 1721469809.4003
MEM 1908.964844 1721469809.5005
MEM 1908.964844 1721469809.6007
MEM 1908.964844 1721469809.7009
MEM 1908.964844 1721469809.8011
MEM 1909.121094 1721469809.9013
MEM 1909.277344 1721469810.0015
MEM 1909.277344 1721469810.1016
MEM 1909.277344 1721469810.2018
MEM 1909.277344 1721469810.3020
MEM 1909.277344 1721469810.4022
MEM 1909.746094 1721469810.5024
MEM 1910.058594 1721469810.6026
MEM 1910.371094 1721469810.7028
MEM 1910.527344 1721469810.8030
MEM 1911.308594 1721469810.9032
MEM 1911.308594 1721469811.0034
MEM 1911.621094 1721469811.1036
MEM 1912.246094 1721469811.2038
MEM 1912.558594 1721469811.3040
MEM 1912.558594 1721469811.4042
MEM 1912.558594 1721469811.5044
MEM 1912.871094 1721469811.6047
MEM 1913.183594 1721469811.7049
MEM 1913.183594 1721469811.8051
MEM 1913.652344 1721469811.9053
MEM 1913.808594 1721469812.0056
MEM 1913.808594 1721469812.1058
MEM 1913.808594 1721469812.2060
MEM 1913.808594 1721469812.3062
MEM 1913.808594 1721469812.4064
MEM 1913.808594 1721469812.5065
MEM 1914.433594 1721469812.6066
MEM 1914.746094 1721469812.7068
MEM 1915.058594 1721469812.8069
MEM 1915.371094 1721469812.9070
MEM 1915.371094 1721469813.0072
MEM 1915.683594 1721469813.1073
MEM 1915.839844 1721469813.2074
MEM 1915.996094 1721469813.3076
MEM 1916.152344 1721469813.4077
MEM 1916.933594 1721469813.5078
MEM 1917.558594 1721469813.6080
MEM 1917.558594 1721469813.7082
MEM 1917.558594 1721469813.8083
MEM 1917.558594 1721469813.9085
MEM 1917.558594 1721469814.0086
MEM 1917.871094 1721469814.1088
MEM 1918.496094 1721469814.2090
MEM 1918.964844 1721469814.3091
MEM 1919.277344 1721469814.4093
MEM 1920.058594 1721469814.5095
MEM 1920.839844 1721469814.6097
MEM 1920.996094 1721469814.7099
MEM 1921.464844 1721469814.8101
MEM 1921.464844 1721469814.9103
MEM 1922.246094 1721469815.0105
MEM 1922.246094 1721469815.1106
MEM 1922.871094 1721469815.2108
MEM 1923.027344 1721469815.3110
MEM 1923.027344 1721469815.4112
MEM 1923.339844 1721469815.5114
MEM 1923.339844 1721469815.6116
MEM 1923.652344 1721469815.7118
MEM 1923.652344 1721469815.8120
MEM 1923.808594 1721469815.9121
MEM 1923.808594 1721469816.0123
MEM 1923.808594 1721469816.1124
MEM 1923.808594 1721469816.2126
MEM 1923.808594 1721469816.3128
MEM 1923.808594 1721469816.4129
MEM 1923.964844 1721469816.5131
MEM 1923.964844 1721469816.6133
MEM 1923.964844 1721469816.7135
MEM 1924.589844 1721469816.8137
MEM 1924.589844 1721469816.9139
MEM 1924.589844 1721469817.0141
MEM 1924.589844 1721469817.1143
MEM 1924.589844 1721469817.2145
MEM 1924.589844 1721469817.3146
MEM 1924.589844 1721469817.4148
MEM 1924.746094 1721469817.5151
MEM 1925.214844 1721469817.6152
MEM 1925.996094 1721469817.7154
MEM 1925.996094 1721469817.8156
MEM 1926.464844 1721469817.9157
MEM 1927.246094 1721469818.0159
MEM 1927.246094 1721469818.1161
MEM 1927.246094 1721469818.2162
MEM 1927.246094 1721469818.3165
MEM 1927.246094 1721469818.4167
MEM 1927.558594 1721469818.5168
MEM 1928.027344 1721469818.6171
MEM 1928.027344 1721469818.7173
MEM 1928.027344 1721469818.8175
MEM 1928.027344 1721469818.9177
MEM 1928.027344 1721469819.0179
MEM 1928.339844 1721469819.1181
MEM 1928.652344 1721469819.2182
MEM 1928.652344 1721469819.3184
MEM 1928.808594 1721469819.4186
MEM 1928.964844 1721469819.5188
MEM 1928.964844 1721469819.6190
MEM 1928.964844 1721469819.7192
MEM 1928.964844 1721469819.8194
MEM 1929.121094 1721469819.9196
MEM 1929.589844 1721469820.0197
MEM 1929.589844 1721469820.1200
MEM 1930.058594 1721469820.2202
MEM 1930.683594 1721469820.3205
MEM 1930.683594 1721469820.4207
MEM 1931.152344 1721469820.5209
MEM 1931.933594 1721469820.6211
MEM 1931.933594 1721469820.7213
MEM 1931.933594 1721469820.8215
MEM 1931.933594 1721469820.9217
MEM 1931.933594 1721469821.0220
MEM 1931.933594 1721469821.1222
MEM 1932.402344 1721469821.2224
MEM 1932.871094 1721469821.3227
MEM 1933.183594 1721469821.4229
MEM 1933.339844 1721469821.5231
MEM 1933.339844 1721469821.6233
MEM 1933.496094 1721469821.7235
MEM 1934.277344 1721469821.8237
MEM 1934.746094 1721469821.9239
MEM 1934.746094 1721469822.0241
MEM 1935.527344 1721469822.1243
MEM 1935.527344 1721469822.2244
MEM 1935.527344 1721469822.3246
MEM 1935.839844 1721469822.4247
MEM 1935.996094 1721469822.5249
MEM 1936.152344 1721469822.6252
MEM 1936.777344 1721469822.7254
MEM 1936.777344 1721469822.8257
MEM 1936.933594 1721469822.9259
MEM 1936.933594 1721469823.0261
MEM 1936.933594 1721469823.1263
MEM 1936.933594 1721469823.2265
MEM 1937.558594 1721469823.3267
MEM 1937.714844 1721469823.4269
MEM 1937.714844 1721469823.5271
MEM 1937.714844 1721469823.6273
MEM 1937.871094 1721469823.7275
MEM 1938.339844 1721469823.8277
MEM 1938.496094 1721469823.9279
MEM 1938.496094 1721469824.0281
MEM 1938.808594 1721469824.1283
MEM 1939.121094 1721469824.2285
MEM 1939.121094 1721469824.3286
MEM 1939.121094 1721469824.4288
MEM 1939.589844 1721469824.5290
MEM 1939.589844 1721469824.6291
MEM 1939.589844 1721469824.7292
MEM 1939.589844 1721469824.8293
MEM 1939.589844 1721469824.9295
MEM 1939.746094 1721469825.0296
